n|rsc|name|tag|tagId
205|aircraft_data_il|ministry_of_transport|תחבורה|--
205|aircraft_data_il|ministry_of_transport|תעופה אזרחית|--
206|airport|ministry_of_transport|GIS|--
206|airport|ministry_of_transport|airport|--
206|airport|ministry_of_transport|חצב|--
206|airport|ministry_of_transport|ממג|--
206|airport|ministry_of_transport|שדות תעופה|--
206|airport|ministry_of_transport|תעופה אזרחית|--
207|air-stations|ministry_of_the_environment|המשרד להגנת הסביבה|--
207|air-stations|ministry_of_the_environment|זיהום אוויר|--
208|airstrip|ministry_of_transport|gis|--
208|airstrip|ministry_of_transport|חצב|--
208|airstrip|ministry_of_transport|ממג|--
208|airstrip|ministry_of_transport|מנחתים|--
208|airstrip|ministry_of_transport|תעופה אזרחית|--
209|alhakav|ministry_of_transport|תחבורה ציבורית|--
210|aluyot-pituach|ministry_of_housing|בניה עירונית|--
210|aluyot-pituach|ministry_of_housing|עלויות פיתוח|--
211|ambrosia|ministry_of_the_environment|מגוון ביולוגי|--
211|ambrosia|ministry_of_the_environment|מים|--
211|ambrosia|ministry_of_the_environment|נחלים|--
211|ambrosia|ministry_of_the_environment|סביבה|--
212|amount_monthly_closures_vehicles|ministry_of_transport|כלי רכב|--
212|amount_monthly_closures_vehicles|ministry_of_transport|משרד התחבורה|--
212|amount_monthly_closures_vehicles|ministry_of_transport|רכב|--
212|amount_monthly_closures_vehicles|ministry_of_transport|תחבורה|--
213|antennaactive|ministry_of_the_environment|אנטנות|--
213|antennaactive|ministry_of_the_environment|טלפון|--
213|antennaactive|ministry_of_the_environment|סביבה|--
213|antennaactive|ministry_of_the_environment|סלולריות|--
213|antennaactive|ministry_of_the_environment|קרינה|--
213|antennaactive|ministry_of_the_environment|תקשורת|--
214|antenna_hakama|ministry_of_the_environment|אנטנות|--
214|antenna_hakama|ministry_of_the_environment|טלפון|--
214|antenna_hakama|ministry_of_the_environment|סביבה|--
214|antenna_hakama|ministry_of_the_environment|סלולריות|--
214|antenna_hakama|ministry_of_the_environment|קרינה|--
214|antenna_hakama|ministry_of_the_environment|תקשורת|--
215|ap|ministry_of_the_environment|רעש שדות שדה תעופה סביבה|--
216|api-eca|eca|api|--
217|applying-to-social-services-departments|ministry_of_social_affairs|בריאות ורווחה|--
218|approved-items-by-personal-import|tikshoret|יבוא ציוד|--
218|approved-items-by-personal-import|tikshoret|מכס|--
218|approved-items-by-personal-import|tikshoret|מסלול|--
218|approved-items-by-personal-import|tikshoret|משרד התקשורת|--
218|approved-items-by-personal-import|tikshoret|ציוד אלחוטי|--
218|approved-items-by-personal-import|tikshoret|ציוד קצה|--
219|aquifer_level_history|water_authority|אקוויפר|--
219|aquifer_level_history|water_authority|מפלס|--
219|aquifer_level_history|water_authority|רשות המים|--
220|aquifer-sensitivity|ministry_of_the_environment|אקוויפרים|--
220|aquifer-sensitivity|ministry_of_the_environment|דלק|--
220|aquifer-sensitivity|ministry_of_the_environment|זיהום|--
220|aquifer-sensitivity|ministry_of_the_environment|סביבה|--
220|aquifer-sensitivity|ministry_of_the_environment|רגישות|--
221|ararim|ministry_of_justice|בתי דין לעררים|--
221|ararim|ministry_of_justice|משרד המשפטים|--
223|archivesfreedomofinformationforzover|ministry_of_the_environment|מאגר חופש המידע|--
224|archivespermissiontostreamforzover|ministry_of_the_environment|הזרמה לנחלים|--
224|archivespermissiontostreamforzover|ministry_of_the_environment|מאגר צווי הרשאה|--
225|archivespermitflowingtoseaforzover-csv|ministry_of_the_environment|היתרי הזרמה הטלה לים|--
226|archives-yco|archives|אוכלוסיה|--
226|archives-yco|archives|ארכיון המדינה|--
226|archives-yco|archives|ועדת בהלול מינקובסקי|--
226|archives-yco|archives|ועדת כהן קדמי|--
226|archives-yco|archives|ועדת שלגי|--
229|arrivaltostationdayandhours|ministry_of_transport|אוטובוסים|--
229|arrivaltostationdayandhours|ministry_of_transport|משרד התחבורה|--
229|arrivaltostationdayandhours|ministry_of_transport|תחבורה|--
229|arrivaltostationdayandhours|ministry_of_transport|תחבורה ציבורית|--
230|arrivaltostationhours|ministry_of_transport|אוטובוסים|--
230|arrivaltostationhours|ministry_of_transport|משרד התחבורה|--
230|arrivaltostationhours|ministry_of_transport|תחבורה|--
230|arrivaltostationhours|ministry_of_transport|תחבורה ציבורית|--
231|asbest|ministry_of_the_environment|איכות הסביבה|--
231|asbest|ministry_of_the_environment|אסבסט|--
231|asbest|ministry_of_the_environment|הגנת הסביבה|--
231|asbest|ministry_of_the_environment|המשרד להגנת הסביבה|--
231|asbest|ministry_of_the_environment|סביבה|--
231|asbest|ministry_of_the_environment|רישיונות|--
232|asbest-permit-03-2016|ministry_of_the_environment|איכות הסביבה|--
232|asbest-permit-03-2016|ministry_of_the_environment|אסבסט|--
232|asbest-permit-03-2016|ministry_of_the_environment|סביבה|--
232|asbest-permit-03-2016|ministry_of_the_environment|פינוי אסבסט|--
233|asbestsamplinganalysis|ministry_of_the_environment|אנליזה|--
233|asbestsamplinganalysis|ministry_of_the_environment|אסבסט|--
233|asbestsamplinganalysis|ministry_of_the_environment|דיגום|--
233|asbestsamplinganalysis|ministry_of_the_environment|מעבדות|--
233|asbestsamplinganalysis|ministry_of_the_environment|סביבה|--
234|asbest-waste-sites|ministry_of_the_environment|איכות הסביבה|--
234|asbest-waste-sites|ministry_of_the_environment|אסבסט|--
234|asbest-waste-sites|ministry_of_the_environment|אתרי פסולת|--
234|asbest-waste-sites|ministry_of_the_environment|סביבה|--
234|asbest-waste-sites|ministry_of_the_environment|פסולת|--
237|assb122019|mof|תקציב|--
238|assb32018|mof|שינויים בתקציב|--
239|assb32019|mof|שינויים בתקציב|--
240|assb32020|mof|תקציב|--
241|assb62017|mof|שינויים בתקציב|--
242|assb62018|mof|שינויים בתקציב|--
243|assb62020|mof|תקציב|--
244|assb92017|mof|שינויים בתקציב|--
245|assb92018|mof|שינויים ב|--
246|assb92019|mof|שינויים ב|--
247|assb92020|mof|תקציב|--
248|assign-a-numbering-range-to-premium-service-numbers|tikshoret|מספור שירותי טלפוניה|--
248|assign-a-numbering-range-to-premium-service-numbers|tikshoret|משרד התקשורת|--
249|assigning-mobile-numbering-ranges|tikshoret|מספור שירותי טלפוניה|--
249|assigning-mobile-numbering-ranges|tikshoret|משרד התקשורת|--
250|assigning-national-service-numbering-ranges|tikshoret|מספור שירותי טלפוניה|--
250|assigning-national-service-numbering-ranges|tikshoret|משרד התקשורת|--
251|atarim-leumim|ministry_of_the_environment|סביבה|--
254|audit-cities|interior_affairs|אוצר וכלכלה|--
254|audit-cities|interior_affairs|דוחות ביקורת|--
254|audit-cities|interior_affairs|עיריות|--
254|audit-cities|interior_affairs|רשויות מקומיות|--
255|autism-schools|ministry-health|אוטיזם|--
255|autism-schools|ministry-health|בריאות הנפש|--
255|autism-schools|ministry-health|חינוך מיוחד|--
255|autism-schools|ministry-health|מסגרות לימוד|--
256|automated-devices|bank_israel|אוטומטים|--
256|automated-devices|bank_israel|אוכלוסיה|--
256|automated-devices|bank_israel|בנק ישראל|--
256|automated-devices|bank_israel|מכשירים|--
257|average-salary|social_security|אוצר וכלכלה|--
257|average-salary|social_security|משק|--
257|average-salary|social_security|שכר|--
258|avian-influenza-events|ministry_of_agriculture|שפעת העופות|--
259|ayalontrafficcounts|ministry_of_transport|נתיבי איילון|--
259|ayalontrafficcounts|ministry_of_transport|ספירות תנועה|--
260|azakamaaleadumim|maaleedumim|אזעקה|--
260|azakamaaleadumim|maaleedumim|ביטחון|--
260|azakamaaleadumim|maaleedumim|חירום|--
261|bakashot_cpc|ministry_of_justice|בקשות פטנטים|--
261|bakashot_cpc|ministry_of_justice|משרד המשפטים|--
262|bakashot_ipc|ministry_of_justice|משפטים|--
263|bakashot_patents|ministry_of_justice|משרד המשפטים|--
264|banks|bank_israel|אוצר וכלכלה|--
265|basic_domes|water_authority|water|--
265|basic_domes|water_authority|כמות מוכרת|--
265|basic_domes|water_authority|מים|--
265|basic_domes|water_authority|ספקי מים|--
265|basic_domes|water_authority|רשות המים|--
266|basin|water_authority|basin|--
266|basin|water_authority|water|--
266|basin|water_authority|אגן|--
266|basin|water_authority|מים|--
266|basin|water_authority|רשות המים|--
267|batei-esek|ministry_of_transport|משרד התחבורה|--
267|batei-esek|ministry_of_transport|רכב|--
267|batei-esek|ministry_of_transport|תחבורה|--
268|beach|interior_affairs|אוכלוסיה|--
268|beach|interior_affairs|חופים|--
268|beach|interior_affairs|ים|--
268|beach|interior_affairs|סוג חוף|--
268|beach|interior_affairs|תחנת הצלה|--
269|beneficiary_recipients|water_authority|water|--
269|beneficiary_recipients|water_authority|מים|--
269|beneficiary_recipients|water_authority|ספק|--
269|beneficiary_recipients|water_authority|ספקי מים|--
269|beneficiary_recipients|water_authority|רשות המים|--
271|bichildrengrowth2016|ministry-health|בריאות|--
271|bichildrengrowth2016|ministry-health|בריאות הציבור|--
271|bichildrengrowth2016|ministry-health|בריאות התלמיד|--
271|bichildrengrowth2016|ministry-health|בריאות ורווחה|--
271|bichildrengrowth2016|ministry-health|משרד הבריאות|--
271|bichildrengrowth2016|ministry-health|נתוני גדילה|--
272|bicycle_jer_2019|ministry_of_transport|GIS|--
272|bicycle_jer_2019|ministry_of_transport|אופניים|--
272|bicycle_jer_2019|ministry_of_transport|ירושלים|--
272|bicycle_jer_2019|ministry_of_transport|ממג|--
272|bicycle_jer_2019|ministry_of_transport|שביל|--
273|bike_mahirlair|ministry_of_transport|GIS|--
273|bike_mahirlair|ministry_of_transport|אופניים|--
273|bike_mahirlair|ministry_of_transport|חצב|--
273|bike_mahirlair|ministry_of_transport|מהיר לעיר|--
273|bike_mahirlair|ministry_of_transport|ממג|--
274|bike_net_center|ministry_of_transport|2030|--
274|bike_net_center|ministry_of_transport|GIS|--
274|bike_net_center|ministry_of_transport|אופניים|--
274|bike_net_center|ministry_of_transport|חצב|--
274|bike_net_center|ministry_of_transport|מטרופולין תל אביב|--
274|bike_net_center|ministry_of_transport|ממג|--
274|bike_net_center|ministry_of_transport|רשת|--
274|bike_net_center|ministry_of_transport|שביל|--
275|bike_net_tlv|ministry_of_transport|GIS|--
275|bike_net_tlv|ministry_of_transport|אופניים|--
275|bike_net_tlv|ministry_of_transport|חצב|--
275|bike_net_tlv|ministry_of_transport|משרד התחבורה|--
275|bike_net_tlv|ministry_of_transport|רכיבה|--
276|bilateral-communications-agreements|tikshoret|הסכמי תקשורת בילטרליים|--
276|bilateral-communications-agreements|tikshoret|משרד התקשורת|--
276|bilateral-communications-agreements|tikshoret|קשרי חוץ|--
279|bor_depth|water_authority|borehole|--
279|bor_depth|water_authority|water|--
279|bor_depth|water_authority|מים|--
279|bor_depth|water_authority|קידוח|--
279|bor_depth|water_authority|רשות המים|--
280|borehole_level|water_authority|borehole|--
280|borehole_level|water_authority|level|--
280|borehole_level|water_authority|water|--
280|borehole_level|water_authority|מים|--
280|borehole_level|water_authority|מפלס|--
280|borehole_level|water_authority|קידוח|--
280|borehole_level|water_authority|רשות המים|--
281|borehole_refpoint|water_authority|borehole|--
281|borehole_refpoint|water_authority|water|--
281|borehole_refpoint|water_authority|מים|--
281|borehole_refpoint|water_authority|קידוח|--
281|borehole_refpoint|water_authority|רשות המים|--
282|boreholes|water_authority|borehole|--
282|boreholes|water_authority|water|--
282|boreholes|water_authority|מים|--
282|boreholes|water_authority|קידוח|--
282|boreholes|water_authority|רשות המים|--
283|borehole_wq_params|water_authority|borehole|--
283|borehole_wq_params|water_authority|water|--
283|borehole_wq_params|water_authority|water quality|--
283|borehole_wq_params|water_authority|איכות מים|--
283|borehole_wq_params|water_authority|מים|--
283|borehole_wq_params|water_authority|קידוח|--
283|borehole_wq_params|water_authority|רשות המים|--
284|bor_perfor|water_authority|borehole|--
284|bor_perfor|water_authority|perforation|--
284|bor_perfor|water_authority|water|--
284|bor_perfor|water_authority|מים|--
284|bor_perfor|water_authority|קידוח|--
284|bor_perfor|water_authority|רשות המים|--
286|br7-address|beer-sheva|באר שבע|--
286|br7-address|beer-sheva|בתים|--
286|br7-address|beer-sheva|דואר|--
286|br7-address|beer-sheva|כתובות|--
286|br7-address|beer-sheva|מספר|--
286|br7-address|beer-sheva|משלוחים|--
286|br7-address|beer-sheva|עיר|--
286|br7-address|beer-sheva|רחובות|--
286|br7-address|beer-sheva|שמות|--
287|br7-budjet|beer-sheva|באר שבע|--
287|br7-budjet|beer-sheva|כלכלה|--
287|br7-budjet|beer-sheva|נגב|--
287|br7-budjet|beer-sheva|עיריות|--
287|br7-budjet|beer-sheva|עירייה|--
287|br7-budjet|beer-sheva|רשויות מקומיות|--
287|br7-budjet|beer-sheva|שינויים בתקציב|--
288|br7-michrazim|beer-sheva|באר שבע|--
288|br7-michrazim|beer-sheva|הצעות מחיר|--
288|br7-michrazim|beer-sheva|כלכלה|--
288|br7-michrazim|beer-sheva|מכרזים|--
288|br7-michrazim|beer-sheva|עירייה|--
288|br7-michrazim|beer-sheva|רכש|--
288|br7-michrazim|beer-sheva|רשויות|--
288|br7-michrazim|beer-sheva|רשויות מקומיות|--
289|br7-shimur|beer-sheva|אדריכלות|--
289|br7-shimur|beer-sheva|אטרקציות תיירות|--
289|br7-shimur|beer-sheva|באר שבע|--
289|br7-shimur|beer-sheva|בריטים|--
289|br7-shimur|beer-sheva|מדבר|--
289|br7-shimur|beer-sheva|נגב|--
289|br7-shimur|beer-sheva|נחל באר שבע|--
289|br7-shimur|beer-sheva|עותמנים|--
289|br7-shimur|beer-sheva|עיר עתיקה|--
289|br7-shimur|beer-sheva|רשות העתיקות|--
289|br7-shimur|beer-sheva|שימור|--
290|br7-zoning|beer-sheva|גוש|--
290|br7-zoning|beer-sheva|חלקה|--
290|br7-zoning|beer-sheva|ייעודי קרקע|--
290|br7-zoning|beer-sheva|מגרש|--
290|br7-zoning|beer-sheva|קומפילציה|--
290|br7-zoning|beer-sheva|רמי|--
290|br7-zoning|beer-sheva|שימושים|--
290|br7-zoning|beer-sheva|תבע|--
290|br7-zoning|beer-sheva|תוכניות אסטרטגיות|--
290|br7-zoning|beer-sheva|תכנון סטטוטורי|--
