n|rsc|org|tag|tagId
948|taz_jer_pop_type|ministry_of_transport|ירושלים|--
948|taz_jer_pop_type|ministry_of_transport|סוג אוכלוסיה|--
953|tenders|governmentprocurementadministration|חשב כללי|--
953|tenders|governmentprocurementadministration|מינהל הרכש|--
953|tenders|governmentprocurementadministration|מכרז|--
953|tenders|governmentprocurementadministration|מכרזים|--
953|tenders|governmentprocurementadministration|מרכבה|--
953|tenders|governmentprocurementadministration|רכש|--
953|tenders|governmentprocurementadministration|תקציב|--
956|tichnun-pituah|ministry_of_housing|פיתוח|--
956|tichnun-pituah|ministry_of_housing|שיווק ובניה|--
957|tikufim-2021|ministry_of_transport|משרד התחבורה|--
957|tikufim-2021|ministry_of_transport|תחבורה|--
957|tikufim-2021|ministry_of_transport|תחבורה ציבורית|--
959|tipathlav|maaleedumim|בדיקות|--
959|tipathlav|maaleedumim|בריאות|--
959|tipathlav|maaleedumim|הגיל הרך|--
959|tipathlav|maaleedumim|התפתחות|--
959|tipathlav|maaleedumim|ילדים|--
959|tipathlav|maaleedumim|רפואה|--
961|tlzgizanut|ministry_of_justice|גזענות|--
961|tlzgizanut|ministry_of_justice|היחידה למאבק בגזענות|--
961|tlzgizanut|ministry_of_justice|משרד המשפטים|--
962|tma|iplan|מגורים|--
962|tma|iplan|מינהל התכנון|--
962|tma|iplan|שטחים פתוחים|--
962|tma|iplan|תכנון|--
962|tma|iplan|תכניות מתאר ארציות|--
962|tma|iplan|תכנית|--
962|tma|iplan|תכנית מתאר|--
962|tma|iplan|תכנית מתאר ארצית|--
962|tma|iplan|תמא|--
962|tma|iplan|תשתיות|--
963|tma_23|ministry_of_transport|23|--
963|tma_23|ministry_of_transport|GIS|--
963|tma_23|ministry_of_transport|ממג|--
963|tma_23|ministry_of_transport|מסילות ברזל|--
963|tma_23|ministry_of_transport|תמא|--
969|tma_42|ministry_of_transport|GIS|--
969|tma_42|ministry_of_transport|חצב|--
969|tma_42|ministry_of_transport|ממג|--
969|tma_42|ministry_of_transport|תחבורה|--
969|tma_42|ministry_of_transport|תמא 42|--
970|tmm|iplan|ייעודי קרקע|--
970|tmm|iplan|מגורים|--
970|tmm|iplan|מחוז|--
970|tmm|iplan|מינהל התכנון|--
970|tmm|iplan|שטחים פתוחים|--
970|tmm|iplan|תכנון|--
970|tmm|iplan|תכניות מתאר מחוזיות|--
970|tmm|iplan|תכנית|--
970|tmm|iplan|תכנית מתאר|--
970|tmm|iplan|תכנית מתאר מחוזית|--
970|tmm|iplan|תממ|--
972|tochniyot|ministry_of_education|חינוך|--
973|tourism1617|ministry_of_transport|הרגלי נסיעה|--
973|tourism1617|ministry_of_transport|תיירות|--
974|tour-operator|ministry_of_tourism|מארגנים|--
974|tour-operator|ministry_of_tourism|משרד התיירות|--
974|tour-operator|ministry_of_tourism|תיירות|--
975|tovin|ministry_of_justice|מנהל הטובין|--
975|tovin|ministry_of_justice|משרד המשפטים|--
975|tovin|ministry_of_justice|סימני מסחר|--
976|tozeret|ministry_of_transport|כלי רכב|--
976|tozeret|ministry_of_transport|משרד התחבורה|--
976|tozeret|ministry_of_transport|רכב|--
977|tqar|ministry_of_transport|מבחן נהיגה עיוני|--
977|tqar|ministry_of_transport|משרד התחבורה|--
977|tqar|ministry_of_transport|שאלות תאוריה|--
978|tqen|ministry_of_transport|מבחן נהיגה עיוני|--
978|tqen|ministry_of_transport|משרד התחבורה|--
978|tqen|ministry_of_transport|שאלות תאוריה|--
979|tqes|ministry_of_transport|מבחן נהיגה עיוני|--
979|tqes|ministry_of_transport|משרד התחבורה|--
979|tqes|ministry_of_transport|שאלות תאוריה|--
980|tqfr|ministry_of_transport|מבחן נהיגה עיוני|--
980|tqfr|ministry_of_transport|משרד התחבורה|--
980|tqfr|ministry_of_transport|שאלות תאוריה|--
981|tqhe|ministry_of_transport|מבחן נהיגה עיוני|--
981|tqhe|ministry_of_transport|משרד התחבורה|--
981|tqhe|ministry_of_transport|עיוני|--
981|tqhe|ministry_of_transport|שאלות תאוריה|--
981|tqhe|ministry_of_transport|תיאוריה|--
983|tqru|ministry_of_transport|מבחן נהיגה עיוני|--
983|tqru|ministry_of_transport|משרד התחבורה|--
983|tqru|ministry_of_transport|שאלות תאוריה|--
986|traffic-counts|lamas|הלשכה המרכזית לסטטיסטיקה|--
986|traffic-counts|lamas|ספירות תנועה|--
986|traffic-counts|lamas|תחבורה|--
987|traffic_light_junction|ministry_of_transport|gis|--
987|traffic_light_junction|ministry_of_transport|חצב|--
987|traffic_light_junction|ministry_of_transport|ממג|--
987|traffic_light_junction|ministry_of_transport|מרומזרים|--
987|traffic_light_junction|ministry_of_transport|צמתים|--
987|traffic_light_junction|ministry_of_transport|רמזורים|--
988|training-courses|ministry_of_tourism|מורי דרך|--
988|training-courses|ministry_of_tourism|משרד התיירות|--
988|training-courses|ministry_of_tourism|תיירות|--
989|train_safety|ministry_of_transport|בטיחות|--
990|train_station|ministry_of_transport|משרד התחבורה|--
990|train_station|ministry_of_transport|רכבת|--
990|train_station|ministry_of_transport|תחבורה ציבורית|--
991|train_trip|ministry_of_transport|משרד התחבורה|--
991|train_trip|ministry_of_transport|רכבת|--
991|train_trip|ministry_of_transport|תחבורה ציבורית|--
992|transfer_bank|cma|רשות שוק ההון|--
993|travelwarnings|gov-il|אזהרות מסע|--
993|travelwarnings|gov-il|מטה לביטחון לאומי|--
993|travelwarnings|gov-il|מסע|--
993|travelwarnings|gov-il|משרד הבריאות|--
993|travelwarnings|gov-il|משרד החוץ|--
994|treated_waste_cons|water_authority|water|--
994|treated_waste_cons|water_authority|טיפול בשפכים|--
994|treated_waste_cons|water_authority|מטש|--
994|treated_waste_cons|water_authority|מים|--
994|treated_waste_cons|water_authority|קולחין|--
994|treated_waste_cons|water_authority|רשות המים|--
995|trees-br7|beer-sheva|תכנון עיר וגיאוגרפיה|--
996|tripscelular_1819|ministry_of_transport|מידע סלולרי|--
996|tripscelular_1819|ministry_of_transport|משרד התחבורה|--
996|tripscelular_1819|ministry_of_transport|סקר נסיעות|--
996|tripscelular_1819|ministry_of_transport|תכנון תחבורה|--
999|tunnels|ministry_of_transport|GIS|--
999|tunnels|ministry_of_transport|חצב|--
999|tunnels|ministry_of_transport|כבישים|--
999|tunnels|ministry_of_transport|ממג|--
999|tunnels|ministry_of_transport|מנהרות|--
999|tunnels|ministry_of_transport|רכבת|--
999|tunnels|ministry_of_transport|רכבת כבדה|--
1002|undergroundcarparksmaaleadumim|maaleedumim|אזורי תעשייה|--
1002|undergroundcarparksmaaleadumim|maaleedumim|חניה|--
1002|undergroundcarparksmaaleadumim|maaleedumim|חניון|--
1002|undergroundcarparksmaaleadumim|maaleedumim|נגישות|--
1002|undergroundcarparksmaaleadumim|maaleedumim|רכב|--
1002|undergroundcarparksmaaleadumim|maaleedumim|תחבורה|--
1003|unified|cio|יישובים|--
1003|unified|cio|ישובים|--
1003|unified|cio|ישובים בישראל|--
1005|universities|israel_mapping_center|המרכז למיפוי ישראל|--
1005|universities|israel_mapping_center|חינוך ותרבות|--
1007|urban_renewal|ministry_of_housing|התחדשות ערונית|--
1007|urban_renewal|ministry_of_housing|משרד הבינוי והשיכון|--
1007|urban_renewal|ministry_of_housing|מתחם|--
1008|vaadatezvonot|ministry_of_justice|וועדת העזבונות|--
1008|vaadatezvonot|ministry_of_justice|משרד המשפטים|--
1011|vacseffect|ministry-health|covid19|--
1011|vacseffect|ministry-health|קורונה|--
1012|valkachshap|iplan|אכרזה|--
1012|valkachshap|iplan|אכרזות|--
1012|valkachshap|iplan|הכרזה|--
1012|valkachshap|iplan|הכרזות|--
1012|valkachshap|iplan|ולקח|--
1012|valkachshap|iplan|ולקחשפ|--
1012|valkachshap|iplan|חקלאות|--
1012|valkachshap|iplan|מוכרז|--
1012|valkachshap|iplan|מינהל התכנון|--
1012|valkachshap|iplan|קרקע חקלאית|--
1012|valkachshap|iplan|שטח פתוח|--
1012|valkachshap|iplan|שטחים פתוחים|--
1012|valkachshap|iplan|תכנון|--
1013|vatikim|socialequality|וותיקים|--
1013|vatikim|socialequality|ותיקים|--
1013|vatikim|socialequality|פעילויות|--
1013|vatikim|socialequality|קול|--
1013|vatikim|socialequality|קול קורא|--
1013|vatikim|socialequality|קול קורא - וותיקים|--
1013|vatikim|socialequality|קול קורא - ותיקים|--
1013|vatikim|socialequality|קול קורא וותיקים|--
1013|vatikim|socialequality|קול קורא ותיקים|--
1013|vatikim|socialequality|קורא|--
1013|vatikim|socialequality|רשויות|--
1013|vatikim|socialequality|שינויים בתקציב|--
1014|vatmal|iplan|service|--
1014|vatmal|iplan|אכרזה|--
1014|vatmal|iplan|אפליקציה|--
1014|vatmal|iplan|הכרזה|--
1014|vatmal|iplan|ותמל|--
1014|vatmal|iplan|מוכרזים|--
1014|vatmal|iplan|מינהל התכנון|--
1014|vatmal|iplan|מתחם|--
1014|vatmal|iplan|מתחמים מועדפים לדיור|--
1014|vatmal|iplan|סרביס|--
1014|vatmal|iplan|תכנון|--
1015|vat-refund-stores|ministry_of_tourism|מעמ|--
1015|vat-refund-stores|ministry_of_tourism|משרד התיירות|--
1015|vat-refund-stores|ministry_of_tourism|עסקים|--
1015|vat-refund-stores|ministry_of_tourism|תיירות|--
1016|vehicle_counts|ministry_of_transport|משרד התחבורה|--
1016|vehicle_counts|ministry_of_transport|נפחי תנועה|--
1016|vehicle_counts|ministry_of_transport|סווג כלי רכב|--
1016|vehicle_counts|ministry_of_transport|ספירות תנועה|--
1017|vehicles_filters_reduce_emissions|ministry_of_transport|כלי רכב|--
1017|vehicles_filters_reduce_emissions|ministry_of_transport|משרד התחבורה|--
1017|vehicles_filters_reduce_emissions|ministry_of_transport|רכב|--
1017|vehicles_filters_reduce_emissions|ministry_of_transport|תחבורה|--
1019|veterinary_chemical_preparations|ministry_of_agriculture|בעלי חיים|--
1019|veterinary_chemical_preparations|ministry_of_agriculture|וטרינרים|--
1019|veterinary_chemical_preparations|ministry_of_agriculture|חומרי הדברה|--
1020|vod|ministry_of_tourism|משרד התיירות|--
1020|vod|ministry_of_tourism|תיירות|--
1021|vor|ministry_of_transport|GIS|--
1021|vor|ministry_of_transport|VOR|--
1021|vor|ministry_of_transport|חצב|--
1021|vor|ministry_of_transport|ממג|--
1021|vor|ministry_of_transport|מתקני עזר לניווט|--
1021|vor|ministry_of_transport|תעופה אזרחית|--
1022|vote|knesset|הכנסת|--
1022|vote|knesset|הצבעות|--
1022|vote|knesset|חברי כנסת|--
1022|vote|knesset|מליאה|--
1022|vote|knesset|משפט|--
1023|votes-knesset|central-election-committee|ועדת הבחירות|--
1024|votingboxes|isa|אוצר וכלכלה|--
1024|votingboxes|isa|בורסה|--
1024|votingboxes|isa|ההצבעה האלקטרונית|--
1024|votingboxes|isa|רשות ניירות ערך|--
1024|votingboxes|isa|רשימת אסיפות ציבוריות|--
1025|voting-polls|population_authority|אוכלוסיה|--
1025|voting-polls|population_authority|בחירות|--
1025|voting-polls|population_authority|קלפי|--
1025|voting-polls|population_authority|קלפיות|--
1028|waste-information-system|ministry_of_the_environment|JSON|--
1028|waste-information-system|ministry_of_the_environment|אתר הטמנה|--
1028|waste-information-system|ministry_of_the_environment|דיווח|--
1028|waste-information-system|ministry_of_the_environment|הגנת הסביבה|--
1028|waste-information-system|ministry_of_the_environment|הטמנה|--
1028|waste-information-system|ministry_of_the_environment|ממפ|--
1028|waste-information-system|ministry_of_the_environment|מערכת מידע פסולת|--
1028|waste-information-system|ministry_of_the_environment|סביבה|--
1028|waste-information-system|ministry_of_the_environment|פסולת|--
1028|waste-information-system|ministry_of_the_environment|שידור|--
1028|waste-information-system|ministry_of_the_environment|שקילה|--
1028|waste-information-system|ministry_of_the_environment|שקילות|--
1028|waste-information-system|ministry_of_the_environment|שקילת|--
1028|waste-information-system|ministry_of_the_environment|תחנת מעבר|--
1033|wide-approval|ministry_of_the_environment|טיפול בפסולת|--
1033|wide-approval|ministry_of_the_environment|מפעלים|--
1033|wide-approval|ministry_of_the_environment|סביבה|--
1033|wide-approval|ministry_of_the_environment|פסולת|--
1033|wide-approval|ministry_of_the_environment|תעשיה|--
1034|workplan|ministry_of_transport|2019|--
1034|workplan|ministry_of_transport|GIS|--
1034|workplan|ministry_of_transport|חומש|--
1034|workplan|ministry_of_transport|חצב|--
1034|workplan|ministry_of_transport|ממג|--
1034|workplan|ministry_of_transport|פרויקטים|--
1034|workplan|ministry_of_transport|תכנית עבודה|--
1034|workplan|ministry_of_transport|תשתיות|--
1036|wplan_muni|ministry_of_transport|gis|--
1036|wplan_muni|ministry_of_transport|חצב|--
1036|wplan_muni|ministry_of_transport|ממג|--
1036|wplan_muni|ministry_of_transport|פרויקטים|--
1036|wplan_muni|ministry_of_transport|רשויות מקומיות|--
1036|wplan_muni|ministry_of_transport|שותפים לדרך|--
1036|wplan_muni|ministry_of_transport|תחבורה|--
1038|xplan|iplan|XPLAN|--
1038|xplan|iplan|service|--
1038|xplan|iplan|אפליקציה|--
1038|xplan|iplan|ייעודי קרקע|--
1038|xplan|iplan|מבאת|--
1038|xplan|iplan|מינהל התכנון|--
1038|xplan|iplan|מקוונות|--
1038|xplan|iplan|סטטוס|--
1038|xplan|iplan|סרביס|--
1038|xplan|iplan|קווים כחולים|--
1038|xplan|iplan|תכנון|--
1038|xplan|iplan|תכניות מקוונות|--
1038|xplan|iplan|תכנית|--
1041|yehidot|ministry_of_the_environment|סביבה|--
1042|yerusha|ministry_of_justice|משרד המשפטים|--
1048|zakaut-hatkana|ministry_of_transport|משרד התחבורה|--
1048|zakaut-hatkana|ministry_of_transport|רכב|--
1048|zakaut-hatkana|ministry_of_transport|תחבורה|--
