n|rsc|name|format|dateCr|dateMo|id|size
616|metadata|מערך נתונים הומוגניים- טמפרטורות מקסימום ומינימום|CSV|2021-11-03|2021-11-03|08259129-e1ec-45f2-be1e-f60c2878ddf3|25427417
616|metadata|מערך נתונים הומוגניים – גשם (תחנות A-M)|CSV|2021-11-03|2022-06-02|1a231f9d-7461-4d5e-8659-b170c0eafd2f|27038307
616|metadata|מערך נתונים הומוגניים – גשם (תחנות N-Z)|CSV|2022-06-02|2022-06-02|1a44bbec-73dd-4957-8561-7e7f3a7f9862|11192411
617|metavhim|רשימת מתווכים מורשים|CSV|2018-03-19|2023-03-24|a0f56034-88db-4132-8803-854bcdb01ca1|1563834
617|metavhim|ציון בחינות מתווכים|CSV|2018-05-17|2023-01-01|61de50d3-ab3a-42cd-9846-ddf4b4661c39|8619287
617|metavhim|הוראות לפתיחת קובץ מאגר באמצעות תוכנת excel|PDF|2021-06-08|2021-06-08|0c6a3b61-bdf1-4660-b4dc-2f06c5ec0861|968126
618|metrofan|METROFAN_SHP|SHP|2020-07-23|2021-06-07|5f6cfbd5-f733-4f3b-ba8f-1c7b6e4f031b|111130
618|metrofan|METROFAN_KMZ|KMZ|2020-07-23|2021-06-07|c2585f87-b07f-42d9-ac05-09c3c42fc89b|139900
618|metrofan|METROFAN_csv|CSV|2020-07-23|2021-06-07|6ac4334d-808a-4ee6-8ef8-6a2f129256ea|32419
618|metrofan|מטאדאטה|PDF|2020-11-02|2021-06-07|64b4c129-330d-47e0-9e0a-3136d526c1f0|234026
619|metro_line|METRO_LINE_SHP|SHP|2019-09-03|2021-06-07|ed60769d-a772-4894-860a-db289f21e612|31012
619|metro_line|METRO_LINE_KMZ|KMZ|2019-09-05|2021-06-07|82b85a1b-0e8e-455a-8575-89e3eb8452d0|41279
619|metro_line|METRO_LINE_csv|CSV|2019-09-18|2021-06-07|438c4cc5-a3aa-4db1-b203-525c52535259|241
619|metro_line|מטאדאטה|PDF|2020-11-02|2021-06-07|31bf5dd1-07a7-4207-b727-8b2643c611cf|181633
620|metronit|METRONIT_SHP|ZIP|2021-03-07|2023-02-20|d9247cc9-d019-4a0b-a425-eec0fb8b1cfe|50052
620|metronit|METRONIT_KMZ|ZIP|2021-03-07|2023-02-20|f56c608d-f622-49e4-a52d-67be041198f2|67192
620|metronit|METRONIT_csv|CSV|2021-03-07|2023-02-20|94cf10b7-6f84-4563-b917-e42ab8e94472|1214
620|metronit|METRONIT_METADATA|XLSX|2021-03-07|2023-02-20|a9050d9d-3b5d-486d-956f-f5d18bf0e137|13531
621|metro_stat|METRO_STAT_SHP|SHP|2019-09-03|2021-12-28|2d0c5425-c1d8-4932-9995-3ccf6b8a24f2|9939
621|metro_stat|METRO_STAT_KMZ|KMZ|2019-09-05|2021-12-28|418fd678-5285-4e4a-b5b6-25671d509240|12328
621|metro_stat|METRO_STAT_csv|CSV|2019-09-18|2021-12-28|aaea25c0-1478-4ae6-9c61-1cce3cff5ae7|6348
621|metro_stat|מטאדאטה|PDF|2020-11-02|2021-03-07|c8267957-853c-4956-954a-697e59624c6a|245773
622|mevakshimpatents|מבקשים לבקשות פטנט|CSV|2019-11-12|2023-03-24|b2b87f6c-832c-410d-a753-c52ec15cd793|69206314
622|mevakshimpatents|הוראות לפתיחת קובץ מאגר באמצעות תוכנת excel|PDF|2021-06-08|2021-06-08|db75261c-c98c-4e80-ae6c-c3dc4a3763c8|968126
623|mfaamanot|אמנות משרד החוץ |XLSX|2020-01-01|2022-01-23|5c98ccc0-5462-41e9-b335-786cf617c314|131146
624|mfa_un|הצבעות מדינות בהחלטות האום - אנגלית |XLSX|2021-01-17|2021-01-17|ab6f76ef-9024-4618-8af2-f07654f0f3c8|1773851
624|mfa_un|הצבעות מדינות בהחלטות האום - עברית|XLSX|2021-01-17|2021-01-17|bdfe5c52-e4a0-4396-bce3-3c438747d43e|1765806
625|mgl|תצלום אויר 2015 2 מטר - גליון מרום גולן|ZIP|2017-11-02|2017-11-02|48b2a492-feb1-4b3e-8529-dc907d02909c|None
626|mhamad-hahisha|קול קורא מעמד האישה|XLSX|2017-12-28|2017-12-28|9465b706-33d7-4be3-9528-79a3e7f0bf10|None
633|mile_post|MILE_POST_SHP|ZIP|2019-09-01|2021-06-07|62cf77f4-51bb-4ca3-9771-99ba8ef44f97|292789
633|mile_post|MILE_POST_KML|ZIP|2019-09-04|2021-06-07|559089de-ddf7-4b29-a9c8-b1d1994f9cfa|280008
633|mile_post|MILE_POST_csv|CSV|2019-09-18|2021-06-07|29511ef7-59ba-45bf-aed4-4be1f71ad834|235358
633|mile_post|מטאדאטה|PDF|2020-11-02|2021-06-07|e2b58a8a-6bb7-44f1-9bab-65275992b759|205887
635|mimshakim_2030|mimshakim_2030_shp|SHP|2019-09-03|2021-03-07|8085908f-3ae6-4ec9-88ff-83862e56a01e|3744
635|mimshakim_2030|MIMSHAKIM_2030_KMZ|KMZ|2019-09-05|2021-03-07|e8085391-c742-4585-b88e-9fb849545552|505
635|mimshakim_2030|MIMSHAKIM_2030_csv|CSV|2019-09-18|2021-03-07|883a9b18-9384-479e-8793-b8d3c3e1fa7f|2328
635|mimshakim_2030|מטאדאטה|PDF|2020-11-02|2021-03-07|11f08327-d0d0-468c-b208-0b32147e3ecb|246703
636|misgadim|רשימת מסגדים|XLSX|2017-12-11|2021-08-26|42f1d4b0-ce70-4e60-898f-38dd91f83cc5|14412
637|mishmoret|מאגר החלטות בתי הדין למשמורת|CSV|2019-12-23|2023-03-23|ee9cc077-763f-44da-aea6-235ffaf72d3a|24088735
638|mishtatef|נתוני רשימות נכסים – גופים מוסדיים לשנת 2009: ינואר-מרץ|ZIP|2017-01-02|2017-01-10|f7821f1b-999e-4579-9cc2-55fa08a311c6|None
638|mishtatef|נתוני רשימות נכסים - גופים מוסדיים לשנת 2009: אפריל-יוני|RAR|2017-01-02|2017-01-02|a1dfc952-a61a-4a52-9e3a-21d2e5d71d4d|None
638|mishtatef|רשימות נכסים - פנסיה|ZIP|2017-01-11|2017-01-11|7bce8a7c-d9b9-4ef7-83ee-85f908cc3d72|None
638|mishtatef|נתוני רשימות נכסים- גופים מוסדיים לשנת 2009: אוקטובר- דצמבר|ZIP|2017-01-11|2017-01-11|3aae97da-71bf-40e8-b6f6-2e86d74a02c2|None
638|mishtatef|נתוני רשימות נכסים- גופים מוסדיים לשנת 2010: ינואר- מרץ|ZIP|2017-01-11|2017-01-11|89525f1f-d708-4e70-9498-e79396259501|None
638|mishtatef|נתוני רשימות נכסים- גופים מוסדיים לשנת 2010: אפריל- יוני|ZIP|2017-01-11|2017-01-11|8f8d34cf-1b11-4d7a-b01b-794d91d6f34e|None
639|misradei_hakirot|רשימת תאגידי חוקרים פרטיים|CSV|2020-01-06|2020-01-06|94722051-b0c7-4f73-b543-c558c6c2c660|1054
641|mkt|תצלום אויר 2015 2 מטר - גליון המכתש הקטן|ZIP|2017-11-02|2017-11-02|6ef930a0-17c7-4c9e-8d04-ea0b8c4deb8c|None
642|mng|תצלום אויר 2015 2 מטר - גליון משמר הנגב|ZIP|2017-11-02|2017-11-02|c62bf182-b753-48ac-b44d-54d59ac7c1ee|None
643|moadoniot|רשימת מועדוניות|CSV|2021-03-21|2023-02-09|09fa0468-204b-483d-ad1c-2c93e062c71e|1878
644|moag-district|machoz.csv|CSV|2021-06-07|2021-06-14|1bf27e56-364c-4b61-8b6b-efa9933da677|45317
645|modedim|רשימת המודדים|ZIP|2021-04-19|2023-03-19|096e5fba-420c-4822-8172-78be54767cef|54851
646|mohalim-list|רשימת מוהלים ארצית|CSV|2021-07-27|2023-03-12|0e526e20-ca57-4ca8-ad6f-2bc5b520824b|31439
647|moj-amutot|עמותות רשומות|CSV|2018-02-06|2023-03-24|be5b7935-3922-45d4-9638-08871b17ec95|41270690
647|moj-amutot|תרומות מישות מדינית זרה|CSV|2018-02-06|2023-03-19|35cb40b5-3f13-4bca-9ce2-488085913107|3622406
647|moj-amutot|אישור ניהול תקין|CSV|2018-02-06|2023-03-19|cb12ac14-7429-4268-bc03-460f48157858|30852226
647|moj-amutot|חברות רשומות לתועלת הציבור|CSV|2018-06-14|2022-07-06|85e40960-5426-4f4c-874f-2d1ec1b94609|677648
647|moj-amutot|הוראות לפתיחת קובץ מאגר באמצעות תוכנת excel|PDF|2021-06-08|2021-06-08|da3741a8-c65e-4bc1-93b9-5e08b4aaa6fc|968126
649|molsa-addictions-treatment-frames|מסגרות לטיפול בהתמכרויות|CSV|2022-03-10|2022-03-16|cb68a64a-a0d5-4f08-a2a5-75ce95d880a6|49995
649|molsa-addictions-treatment-frames|הסבר מבנה הנתונים בקובץ מסגרות לטיפול בהתמכרויות |PDF|2022-03-10|2022-03-10|fa2303d1-56ed-4eae-aa79-3b9334efb33e|157870
650|molsa-addictions-treatment-frames-ar|وحدات علاج البالغين ضحايا الإدمان מסגרות לטיפול בהתמכרויות|XLS|2022-04-14|2022-05-01|e8e490c8-6951-4621-ba2c-b3068e3fb09c|117760
650|molsa-addictions-treatment-frames-ar|הסבר מבנה הנתונים בקובץ מסגרות לטיפול בהתמכרויות (ערבית)|PDF|2022-04-14|2022-05-01|58c759b7-6336-4d86-8fe1-c90570c87c4a|642605
654|molsa-outerhomes-elderly|בתי אבות|CSV|2021-04-19|2021-10-28|7589de78-17f0-42a4-9f43-d617f1118fec|7028
654|molsa-outerhomes-elderly|בתי אבות - הסבר הנתונים בקובץ|PDF|2021-04-19|2022-05-25|472736e6-5faa-4c7b-b0ac-09a1bda32e7b|155092
658|molsa-populations-divorce-expert-ar|רשימת מומחים בית משפט|XLSX|2022-08-15|2023-03-05|cffc8d26-38f8-41d3-8705-d1f1f16212de|25716
658|molsa-populations-divorce-expert-ar|קובץ הסבר למאגר מומחים לבית משפט - ערבית|PDF|2022-08-15|2022-08-15|b3aeece9-dc04-483c-b850-61aa9b64ad0b|349542
659|molsa-protected-houses-list-ar|بيوت الإسكان المحمي בתי דיור מוגן |XLSX|2021-09-29|2023-03-22|7f3b5887-bacd-4f49-b220-4cae2a417cdb|16713
659|molsa-protected-houses-list-ar|הסבר מבנה הנתונים בקובץ בתי דיור מוגן |PDF|2021-09-30|2021-09-30|eed0f68d-9dae-4347-8e32-3ccc09eaf2b1|344520
664|molsa-volunteering-coordinators|רכזי התנדבות ברשויות|CSV|2021-03-14|2022-02-02|1c00198b-0e63-4cef-8e25-2aa345f069f8|31978
664|molsa-volunteering-coordinators|הסבר מבנה הנתונים בקובץ רכזי התנדבות ברשויות מקומיות|PDF|2021-03-14|2022-05-25|0afac59d-43c1-4863-b93d-fc8ae486a49c|158024
667|moreh-dereh-eng|מורי דרך - עברית|XLS|2021-09-12|2023-03-19|8c1775ab-ca3c-4891-85f7-43ee24c585df|1619968
667|moreh-dereh-eng|Tour Guides (English)|XLS|2021-09-13|2023-03-19|64adebdb-b385-4d7f-857c-02075f81ee5e|1560064
668|mosdot|מאפייני מוסדות חינוך בפיקוח משרד החינוך|XLSX|2016-10-25|2021-01-19|5548fd63-5868-4053-ad81-98caddc5e232|10221793
669|most-537|most.DB.537.csv|CSV|2021-06-21|2021-06-21|9c82b7c1-f7c1-46bd-ac6c-afe2934b8297|19085
670|motorcycle|מספרי רישוי של כלי רכב דו גלגליים|CSV|2019-12-09|2023-03-24|bf9df4e2-d90d-4c0a-a400-19e15af8e95f|37671521
671|mrl|מאגר שאריות חומרי הדברה|CSV|2018-12-04|2023-03-24|3ee1cd66-6176-4c1f-8d38-8f36a1461426|218708
672|msh|תצלום אויר 2015 2 מטר - גליון מצפה שלם|ZIP|2017-11-02|2017-11-02|a746785c-1881-433e-bc0b-f930885f9620|None
673|msr|תצלום אויר 2015 2 מטר - גליון מצפה סיירים|ZIP|2017-11-02|2017-11-02|dc5c6736-c457-491b-b2f9-4942ccb1da43|None
674|mtl|תצלום אויר 2015 2 מטר - גליון מטולה|ZIP|2017-11-02|2017-11-02|9339ad19-d7bc-4efc-86e2-5497e4d681ca|None
675|municipal-corporations|רשימת התאגידים העירוניים הרשומים במשרד הפנים.|XLSX|2017-12-19|2022-12-15|4d7e9bb8-2457-46f9-9eb3-0c0acf5cd766|209404
676|municipal_indices|מדדים מוניצפליים|CSV|2020-12-07|2021-01-03|169820f7-c235-49c0-ba3c-0561778ae063|222896160
677|musachim|מוסכים ומכוני רישוי|CSV|2018-11-06|2023-03-24|bb68386a-a331-4bbc-b668-bba2766d517d|3059115
678|my-bills|LawSuggestionsSearch.aspx?t=LawSuggestionsSearch&st=AllSuggestions||2019-01-09|--|d4091ded-06b1-41cd-b7e0-454e5fb81029|None
679|my-dataest|בעלי תפקידים |XLSX|2020-11-12|2020-11-12|1fe8684b-da41-4148-84ac-e996ae1b624c|8570
680|my_dataset|shabat_times_2025.xlsx|XLSX|2020-06-04|2021-02-22|cfe1dd76-a7f8-453a-aa42-88e5db30d567|42052
685|mzr|תצלום אויר 2015 2 מטר - גליון מצפה רמון|ZIP|2017-11-02|2017-11-02|9531ae2f-ee7a-45e6-a440-a4b01984fbc1|None
687|nataz_completion|NATAZ_COMPLETION_SHP|SHP|2020-07-23|2021-03-07|67b643d1-d0e6-4cf7-8a7d-7f8f261dcabc|189253
687|nataz_completion|NATAZ_COMPLETION_KMZ|KMZ|2020-07-23|2021-03-07|3679ad03-c171-4c45-8947-55f02dca5abd|500
687|nataz_completion|NATAZ_COMPLETION_csv|CSV|2020-07-23|2021-03-07|88b82600-c43a-4b31-a20c-0ff7d63a7c6d|44004
687|nataz_completion|מטאדאטה|PDF|2020-11-02|2021-03-07|b7da9861-4137-49c2-96ba-78776c960cb9|194753
688|nataz_kayam|nataz_kayam_SHP|ZIP|2019-09-03|2022-12-12|fa793198-ad02-46c5-bf17-be08fdb912b0|194211
688|nataz_kayam|NATAZ_KAYAM_KMZ|ZIP|2019-09-16|2022-12-12|1cada8da-a4ae-4bff-aff7-9facbcbf5e34|236871
688|nataz_kayam|NATAZ_KAYAM_csv|CSV|2019-09-16|2022-12-12|a853e465-b435-445c-b38b-26fadd795df5|300023
688|nataz_kayam|מטאדאטה|XLSX|2020-11-02|2022-12-12|a925ec97-2b20-4e46-a060-0fd95b74d24b|20529
689|nataz_planned|nataz_planned_shp|SHP|2019-09-03|2021-08-03|fbcc4ecb-9844-4573-847d-fd10ebd04fa6|571121
689|nataz_planned|NATAZ_PLANNED_KMZ|KMZ|2019-09-16|2022-02-03|6ea7307f-f79f-4d9b-b8b1-c9e97521cbd2|665019
689|nataz_planned|NATAZ_PLANNED_csv|CSV|2019-09-16|2021-08-03|a3952398-2aed-4d0e-bcd8-253d32fe9975|323549
689|nataz_planned|מטאדאטה|PDF|2020-11-02|2021-03-07|6fc15ae3-eca7-4303-aa19-7f80f1bad5be|202831
690|nataz_strategic|NATAZ_STRATEGIC_SHP|ZIP|2022-05-16|2022-05-16|458d6584-7986-4eb3-8bae-5d0708736783|936508
690|nataz_strategic|NATAZ_STRATEGIC_KMZ|ZIP|2022-05-16|2022-05-16|989d6d33-8191-467b-970e-8b5212624bc9|1228162
690|nataz_strategic|NATAZ_STRATEGIC_CSV|CSV|2022-05-16|2022-05-16|42b50aba-414b-41f2-be8b-9609780cba54|534667
690|nataz_strategic|מטה דאטה|PDF|2022-05-24|2022-05-25|8598c9ed-c3fb-4598-ab09-a99497ce407c|261063
691|nationalcanopytrees|NationalCanopyTreesV2.zip|ZIP|2023-02-06|2023-03-23|aff55dc8-8850-4fe5-8a11-0a2d734ae33a|358820364
692|nativ|Nativ-Units-All.csv|CSV|2018-12-05|2019-06-11|14e40280-fea8-421c-96f7-e3f1a6949dbf|4659
693|nature-reservesmaaleadumim|שמורות טבע במעלה אדומים|CSV|2021-03-21|2023-02-09|fbf5d8cf-624f-475d-9f57-fd5a23964414|668
694|nechasimb|רשימות נכסים של תיק משתתף חברות הביטוח ליום 30.09.2017 |ZIP|2017-12-14|2017-12-14|48be0cf1-322f-4b5b-8c54-53220f8b0a79|None
694|nechasimb|רשימות נכסים של תיק משתתף חברות הביטוח ליום 30.06.2017 |ZIP|2017-12-28|2017-12-28|b4b073b0-e8ec-437b-8a4a-7fb96fac743f|None
694|nechasimb|רשימות נכסים של תיק משתתף חברות הביטוח ליום 31.03.2017 |ZIP|2017-12-28|2017-12-28|0fe34f6f-4c3e-4c20-a82f-ce0703b42d6f|None
694|nechasimb|רשימות נכסים של תיק משתתף חברות הביטוח ליום 31.12.2016 |ZIP|2017-12-28|2017-12-28|1a8f90c4-a616-4378-ba02-b900de65f59d|None
694|nechasimb|רשימות נכסים של תיק משתתף חברות הביטוח ליום 30.09.2016 |ZIP|2017-12-28|2017-12-28|ded12599-042d-4d32-a716-3631efc521fa|None
695|nechasimg|רשימות נכסים של קופות הגמל ליום 30.09.2017|ZIP|2017-12-14|2018-01-02|7fa031a6-c227-4517-a0c0-9ffed3d79767|None
695|nechasimg|רשימות נכסים של קופות הגמל ליום 30.6.2017|ZIP|2017-12-14|2018-01-02|006796c4-0ab9-4a8c-83f2-aa53365e55e1|None
695|nechasimg|רשימות נכסים של קופות הגמל ליום 31.03.2017|ZIP|2017-12-14|2018-01-02|0b03df36-5730-4999-a8c4-0f818b5ad6b9|None
695|nechasimg|רשימות נכסים של קופות הגמל ליום 31.12.2017|ZIP|2017-12-14|2018-01-02|17bf72fb-ab00-4447-86d1-3fb5e3ac9d36|None
695|nechasimg|רשימות נכסים של קופות הגמל ליום 30.09.2016 |ZIP|2017-12-21|2018-01-02|542b39b7-f716-49cb-a37c-2684dd27102e|None
696|nechasimp|רשימות נכסים של קרנות הפנסיה ליום 30.09.2017 |ZIP|2017-12-14|2017-12-14|29f43325-35a0-4beb-9639-ed115556deff|None
696|nechasimp|רשימות נכסים של קרנות הפנסיה ליום 30.06.2017 |ZIP|2017-12-14|2017-12-14|4bb36966-979d-4980-8696-7e71cb406b4e|None
696|nechasimp|רשימות נכסים של קרנות הפנסיה ליום 31.03.2017 |ZIP|2017-12-14|2017-12-14|0adc9fa0-83b6-4bf5-bca5-2cd001b5ac80|None
696|nechasimp|רשימות נכסים של קרנות הפנסיה ליום 31.12.2016 |ZIP|2017-12-14|2017-12-31|d098db63-34ec-4f74-aa3e-657e85ded6bf|None
696|nechasimp|רשימות נכסים של קרנות הפנסיה ליום 30.09.2016 |ZIP|2017-12-19|2017-12-31|603aa82a-1ece-4edd-b982-ba65601a834b|None
697|nhr|תצלום אויר 2015 2 מטר - גליון נהריה|ZIP|2017-11-02|2017-11-02|f57cdd1f-4f1d-4b9e-8b4c-5da1ec2bae51|None
698|nitrogen_oxides|תחמוצות חנקן|XML|2016-03-28|--|bf9620cf-0b24-4d2b-80e8-849ff2393ce5|None
699|nitur-yamit|תוכניות ניטור ימיות|XML|2016-03-28|2019-12-15|d1a172c7-99f7-4d60-b9e7-3f8f2eaa0535|30303
699|nitur-yamit|תוכניות ניטור ימיות.xlsx|XLSX|2019-12-15|2019-12-15|50999800-8320-46e3-92ae-b5dd77bbbcda|14376
700|nkr|תצלום אויר 2015 2 מטר - גליון נאות הכיכר|ZIP|2017-11-02|2017-11-02|4734cdb6-6111-4fba-8399-c2995d92a8f1|None
701|nmvoc|תרכובות אורגניות נדיפות|XML|2016-03-28|--|0b93a4f1-a759-4d11-bbb6-751acaa14df3|None
702|noise-duration|noise-duration.xlsx|XLSX|2022-07-25|2022-07-26|08d825a2-49fd-42df-bbcb-5cc407701d9d|14736
703|noshmim-lervacha|נושמים לרווחה 2022|CSV|2023-01-04|2023-01-04|aa0512f9-ffda-4b33-8db7-d6faf1760f98|17008
703|noshmim-lervacha|נושמים לרווחה 2021|CSV|2022-06-15|2022-06-15|a5d0eeed-55c2-478c-87a1-6bc7858748be|20029
703|noshmim-lervacha|נושמים לרווחה 2020|CSV|2021-07-25|2022-06-15|88ab2025-a0a4-4f99-a9a7-39d9ebeb5359|19306
703|noshmim-lervacha|נושמים לרווחה 2019|CSV|2021-07-25|2021-08-30|6ed2743b-1ed1-42da-a6d2-bb114ea4c339|21267
703|noshmim-lervacha|הסבר מבנה הנתונים בקובץ חברה ורווחה|PDF|2021-07-25|2021-07-25|387b54ae-4e76-4637-9fc9-7b4e78900737|514026
704|notary|רשימת הנוטריונים|CSV|2018-10-08|2023-03-24|3ead5fae-3513-46f8-a458-959ea3e035ae|445022
704|notary|הוראות לפתיחת קובץ מאגר באמצעות תוכנת excel|PDF|2021-06-08|2021-06-08|9f34c18d-ef5d-4544-9175-07b16f3f7b56|968126
705|nrm|תצלום אויר 2015 2 מטר - גליון נירים|ZIP|2017-11-02|2017-11-02|de345c3c-d68e-4dc4-a9d7-b2aa8eb37c45|None
706|nti_taba|nti_taba_SHP|SHP|2019-09-03|2021-03-02|67499d2c-f781-4a8f-9ede-3d106d3b7952|1853533
706|nti_taba|NTI_TABA_KMZ|KMZ|2019-09-18|2021-03-02|a638b64d-b32c-418e-aa19-c9736f4bac93|486
706|nti_taba|NTI_TABA_csv|CSV|2019-09-18|2021-03-02|93323f17-0856-499f-b04b-c4590b61454c|31680
706|nti_taba|מטאדאטה|PDF|2020-11-02|2021-03-07|e4867114-8bbd-415e-9e7b-f8b75552e574|188495
707|nti_zhut_dereh|nti_zhut_dereh_SHP|SHP|2019-09-03|2021-06-07|86f8aa5a-975b-4937-9c41-d8e12630e3b7|2428638
707|nti_zhut_dereh|NTI_ZHUT_DEREH_KMZ|KMZ|2019-09-16|2021-06-07|85650759-b573-4ce2-ba6c-057dc17522f2|2874601
707|nti_zhut_dereh|NTI_ZHUT_DEREH_csv|CSV|2019-09-16|2021-06-07|25a1c308-353a-4fda-800b-4ae13e82d61a|26451
707|nti_zhut_dereh|מטאדאטה|PDF|2020-11-02|2021-06-07|0783d6f6-a444-4493-abb7-1effdf4cfa0a|182777
708|ntn|תצלום אויר 2015 2 מטר - גליון נתניה|ZIP|2017-11-02|2017-11-02|7d27b330-0d4b-43c8-bdc6-f23c641ba97f|None
709|ntv|תצלום אויר 2015 2 מטר - גליון נתיבות|ZIP|2017-11-02|2017-11-02|afcd664f-ee8f-4c9e-93a4-b9d113be083f|None
710|ntz-mail|רשימת נציגויות וקונסוליות בעולם - דרכי התקשרות|XLSX|2018-07-08|2020-12-31|45aaab9e-0e16-4c85-b980-59bd4a837a34|35345
711|ntz-short|נציגויות ישראל בעולם - אנגלית CSV |CSV|2019-12-10|2023-03-20|6fc859cb-8a6f-458b-bd5a-9bd0cfbfce11|59852
711|ntz-short|נציגויות ישראל בעולם - עברית CSV |CSV|2019-12-10|2023-03-20|4d1ce6f0-08d9-4294-a7ae-aae1b29bb769|58247
713|nutrition-database|רשימת המצרכים והמתכונים עם רכיבי התזונה ל 100 גרם.|CSV|2021-06-23|2022-10-26|c3cb0630-0650-46c1-a068-82d575c094b2|1878855
713|nutrition-database|רשימת המתכונים עם הרכב מצרכי המתכון והכמויות|CSV|2021-06-23|2022-07-11|5c726506-5c1e-43a7-94f7-24845dbde9c3|191909
713|nutrition-database|טבלת יחידות מידה|CSV|2021-06-23|2022-01-03|98fb46fe-e8de-4067-94d2-b0a8ea4269da|2354
713|nutrition-database|טבלת משקל ליחידת מידע למצרך|CSV|2021-06-23|2022-01-04|755d28c0-75f7-40e1-9c8c-ecdd106f9b2d|261417
713|nutrition-database|מבנה קובץ יחידות מידה למצרכים.xlsx|XLSX|2021-07-20|2021-07-20|7b9e9ae3-1082-460e-a3e8-3d0ff2eb5dc6|8833
713|nutrition-database|מבנה קובץ יחידות מידה.xlsx|XLSX|2021-07-20|2021-07-20|2c78a1d6-a949-47a5-934e-bfe4a0fbb665|11581
713|nutrition-database|מבנה קובץ מצרכים.xlsx|XLSX|2021-07-20|2023-01-02|b9125bf7-cf1b-4faa-bf5c-43aa04fe4210|14837
713|nutrition-database|מבנה קובץ מתכונים.xlsx|XLSX|2021-07-20|2021-07-20|22612122-51ef-4b0d-81ba-b4c7a8720fda|9086
714|nvz|תצלום אויר 2015 2 מטר - גליון נוה זוהר|ZIP|2017-11-02|2017-11-02|4d39ff15-6e34-4625-86ed-e926e81da6d0|None
715|nyz|תצלום אויר 2015 2 מטר - גליון ניר יצחק|ZIP|2017-11-02|2017-11-02|912d8940-6b31-4af5-8cb5-a83464a1c88d|None
716|nzl|תצלום אויר 2015 2 מטר - גליון נצרת עלית|ZIP|2017-11-02|2017-11-02|42170b78-a7df-439c-8b9a-0bd72696b388|None
717|nzn|תצלום אויר 2015 2 מטר - גליון נצנה|ZIP|2017-11-02|2017-11-02|8b9da2eb-b57b-47e9-b806-95db5fdf18bc|None
718|nzr|תצלום אויר 2015 2 מטר - גליון נצרת|ZIP|2017-11-02|2017-11-02|74d4a0d1-3234-4f4b-91c6-98f6e7e81722|None
719|obbusta2013|OBBusTA2013|ZIP|2022-09-01|2022-09-01|dca2c9d4-63ee-41e3-aaf3-e26dd3841354|26530503
719|obbusta2013|מטאדאטה|PDF|2022-09-01|2022-09-01|06f38acd-54a5-4b04-86a8-11b313743d55|881547
720|obrailta_2013|OBRailTA2013.zip|ZIP|2021-09-30|2021-09-30|625ef70c-9671-4b18-8657-fbeba4f15382|5105466
720|obrailta_2013|OBRail2013_meta.pdf|PDF|2021-09-30|2021-10-05|9410afcf-73fe-437d-8f98-fc3fc46c5d3e|435189
721|odata|ParliamentInfo.svc||2019-01-09|--|e91faa28-61ec-43a3-878f-efc5672efbb1|None
722|ofneidan|OFNEIDAN_SHP|ZIP|2019-09-01|2023-02-20|06cf6cd4-32d2-424b-ae41-5236b14b3c35|179030
722|ofneidan|OFNEIDAN_KML|ZIP|2019-09-04|2023-02-20|91d6ae23-492f-48e9-8825-28adc0c0c8b3|463
722|ofneidan|OFNEIDAN_csv|CSV|2019-09-18|2023-02-20|94c34998-b8fe-414b-94d8-23e92299ed4a|19362
722|ofneidan|מטאדאטה|XLSX|2020-11-02|2023-02-20|c59bb482-384e-4981-9527-5af08c4c4e4d|13398
735|open-area-sens|רגישות שטחים פתוחים|XML|2016-03-09|--|ff6ffed0-3392-48e6-a21d-668a37dbef78|None
736|open-call|קול קורא 2010-2017|CSV|2017-06-22|2017-06-22|e16017d1-d7dd-4ddb-a8e4-b6deb7220a22|None
736|open-call|קול קורא 2010-2017|XLSX|2017-06-22|2017-08-31|8a53a901-024a-4fec-af08-2cd930af85f4|None
737|opercraft_tq|מאגר שאלות ותשובות למבחן עיוני למשטים|XLS|2021-05-26|2021-06-08|d99b5fcb-b906-461e-a386-dcaffa13f9ac|1312256
737|opercraft_tq|זיהוי אורות|PDF|2021-05-26|2021-05-26|b130d6dd-aa56-47ba-951a-183664988cb3|95640
737|opercraft_tq|מעגל מצבים|PDF|2021-05-26|2021-05-26|a2c807dc-662e-42e0-a130-d044617d59b0|30490
738|orn|תצלום אויר 2015 2 מטר - גליון אורון|ZIP|2017-11-02|2017-11-02|e752fc65-2564-46bc-bd86-9943f94175a9|None
739|outerhomes_homeless|מרכזי שירות לדרי רחוב|CSV|2021-01-05|2021-12-22|03166af6-23f3-4491-8ec0-cbd13bea84dd|4090
739|outerhomes_homeless|מבנה הנתונים במאגר מרכזי שירות לדרי רחוב|PDF|2021-01-06|2021-01-06|d074d30f-2bb1-41f0-9225-b74b2c68206c|445445
742|parkinglots||CSV|2016-09-08|2016-09-08|34729a10-299b-448d-a223-5d7533e8f147|None
