n|name|type|date|title|org|geo|freq|resources|tags|author|email|orgh|licID|lictitle|notes
77|31-3-2024|dataset|2024-07-24|אומדן ביצוע ליום 31-3-2024 לא מבוקר|mof|No|NoUpdate|1|2|--|pniyot.misradim@mof.gov.il|משרד האוצר|other-open|Other (Open)|דוח זה כולל מידע שנרשם במערכת התפעולית על ידי יחידות הממשלה המדווחות לנקודת חתך של ה-31.3.2024.
78|31-3-2025|dataset|2025-05-26|אומדן ביצוע ליום 31-3-2025 לא מבוקר|mof|No|NoUpdate|1|2|--|pniyot.misradim@mof.gov.il|משרד האוצר|other-open|Other (Open)|דוח זה כולל מידע שנרשם במערכת התפעולית על ידי יחידות הממשלה המדווחות לנקודת חתך של ה-31.3.2025.
79|321|dataset|2025-11-30|רשימת רחובות ישראל|population_authority|No|Week|23|2|--|LiorSh@piba.gov.il|רשות האוכלוסין וההגירה|||רשות האוכלוסין וההגירה מפרסמת מידי תקופה רשימת רחובות לשימוש חופשי של הציבור.
80|334|dataset|2023-03-21|רשימת חברות|isa|No|NA|1|4|רשות ניירות הערך|YaelT@isa.gov.il|רשות ניירות ערך|||רשימת חברות
81|335|dataset|2023-03-21|Public Companies|isa|No|NA|1|1|רשות ניירות הערך|YaelT@isa.gov.il|רשות ניירות ערך|||Public Companies
82|343|dataset|2023-03-21|רשימת מוסדות ציבור וארגונים מקבלי סיוע מעזבונות לטובת המדינה|ministry_of_immigrant_absorption|No|NA|3|5|המשרד לקליטת עליה|zvie@moia.gov.il|משרד העלייה והקליטה|||
83|345|dataset|2025-12-05|רופאים וטרינרים בישראל|ministry_of_agriculture|No|Day|1|7|--|sofiam@moag.gov.il|משרד החקלאות ובטחון המזון|||רשימת רופאים וטרינריים הפועלים בישראל
84|348|dataset|2023-03-21|שערי חליפין יציגים ל- 24 מטבעות, כולל סל המטבעות (נתונים יומיים) 1977 - 1981|bank_israel|No|NA|1|1||yehudit.golan@boi.org.il|בנק ישראל|||מאגר זה מכיל שערי חליפין יציגים ל- 24 מטבעות, כולל סל המטבעות (נתונים יומיים) 1977 - 1981.
85|350|dataset|2023-03-21|שערי חליפין יציגים ל- 24 מטבעות, כולל סל המטבעות (נתונים יומיים) 1982 - 1986|bank_israel|No|NA|1|1|בנק ישראל|yehudit.golan@boi.org.il|בנק ישראל|||מאגר זה מכיל מאגר שערי חליפין יציגים ל- 24 מטבעות, כולל סל המטבעות (נתונים יומיים) 1982 - 1986.
86|351|dataset|2023-03-21|שערי חליפין יציגים ל- 24 מטבעות, כולל סל המטבעות (נתונים יומיים) 1987 - 1991|bank_israel|No|NA|1|1||yehudit.golan@boi.org.il|בנק ישראל|||מאגר זה מכיל שערי חליפין יציגים ל- 24 מטבעות, כולל סל המטבעות (נתונים יומיים) 1987 - 1991.
87|352|dataset|2023-03-21|שערי חליפין יציגים ל- 24 מטבעות, כולל סל המטבעות (נתונים יומיים) 1992 - 1996|bank_israel|No|NA|1|1|בנק ישראל|yehudit.golan@boi.org.il|בנק ישראל|||מאגר זה מכיל שערי חליפין יציגים ל- 24 מטבעות, כולל סל המטבעות (נתונים יומיים) 1992 - 1996.
88|353|dataset|2023-03-21|שערי חליפין יציגים ל- 24 מטבעות, כולל סל המטבעות (נתונים יומיים) 1997 - 2000|bank_israel|No|NA|1|1||yehudit.golan@boi.org.il|בנק ישראל|||מאגר זה מכיל שערי חליפין יציגים ל- 24 מטבעות, כולל סל המטבעות (נתונים יומיים) 1997 - 2000.
89|354new|dataset|2023-03-21|שערי חליפין יציגים ל- 24 מטבעות, כולל סל המטבעות (נתונים יומיים) 2001 - 2006|bank_israel|No|NA|1|1||yehudit.golan@boi.org.il|בנק ישראל|||מאגר זה מכיל שערי חליפין יציגים ל- 24 מטבעות, כולל סל המטבעות (נתונים יומיים) 2001 - 2006.
90|355new|dataset|2023-03-21|שערי חליפין יציגים ל- 24 מטבעות, כולל סל המטבעות (נתונים יומיים) 2007 - 2012|bank_israel|No|NA|1|1|בנק ישראל|yehudit.golan@boi.org.il|בנק ישראל|||מאגר זה מכיל שערי חליפין יציגים ל- 24 מטבעות, כולל סל המטבעות (נתונים יומיים) 2007 - 2012.
91|356|dataset|2023-03-21|שערים ממוצעים לכל המטבעות היציגים - 2012|bank_israel|No|NA|1|6|בנק ישראל|yehudit.golan@boi.org.il|בנק ישראל|||מאגר זה מכיל רשימת שערים ממוצעים לכל המטבעות היציגים - 2012.
92|357|dataset|2023-03-21|שערים ממוצעים לכל המטבעות היציגים - 2011 פרטי המאגר|bank_israel|No|NA|1|5|בנק ישראל|yehudit.golan@boi.org.il|בנק ישראל|||מאגר זה מכיל רשימת שערים ממוצעים לכל המטבעות היציגים - 2011 פרטי המאגר.
93|358|dataset|2023-03-21|שערים ממוצעים לכל המטבעות היציגים - 2010|bank_israel|No|NA|1|1|בנק ישראל|yehudit.golan@boi.org.il|בנק ישראל|||מאגר זה מכיל שערים ממוצעים לכל המטבעות היציגים - 2010.
94|360|dataset|2023-03-21|שערים ממוצעים לכל המטבעות היציגים - 2008|bank_israel|No|NA|1|1|בנק ישראל, שערי מטבע, מטבע יציג, 2008|yehudit.golan@boi.org.il|בנק ישראל|||שערים ממוצעים לכל המטבעות היציגים - 2008.
95|361|dataset|2023-03-21|שערים ממוצעים לכל המטבעות היציגים - 2007|bank_israel|No|NA|1|5|בנק ישראל|yehudit.golan@boi.org.il|בנק ישראל|||שערים ממוצעים לכל המטבעות היציגים - 2007.
96|362|dataset|2023-06-18|שערים ממוצעים לכל המטבעות היציגים - 2006|bank_israel|No|NoUpdate|1|7|--|yehudit.golan@boi.org.il|בנק ישראל|other-open|Other (Open)|שערים ממוצעים לכל המטבעות היציגים - 2006
97|363|dataset|2023-03-21|שערים ממוצעים לכל המטבעות היציגים - 2005|bank_israel|No|NA|1|6|בנק ישראל|yehudit.golan@boi.org.il|בנק ישראל|||שערים ממוצעים לכל המטבעות היציגים - 2005
98|364|dataset|2023-03-21|שערים ממוצעים לכל המטבעות היציגים - 2004|bank_israel|No|NA|1|5|בנק ישראל|yehudit.golan@boi.org.il|בנק ישראל|||שערים ממוצעים לכל המטבעות היציגים - 2004.
99|365|dataset|2023-03-21|שערים ממוצעים לכל המטבעות היציגים - 2003|bank_israel|No|NA|1|5|בנק ישראל|yehudit.golan@boi.org.il|בנק ישראל|||שערים ממוצעים לכל המטבעות היציגים - 2003
100|366|dataset|2023-03-21|שערים ממוצעים לכל המטבעות היציגים - 2002|bank_israel|No|NA|1|6|בנק ישראל|yehudit.golan@boi.org.il|בנק ישראל|||שערים ממוצעים לכל המטבעות היציגים - 2002
101|367|dataset|2023-03-21|שערים ממוצעים לכל המטבעות היציגים - 2001|bank_israel|No|NA|1|6|בנק ישראל|yehudit.golan@boi.org.il|בנק ישראל|||שערים ממוצעים לכל המטבעות היציגים - 2001
102|371|dataset|2023-03-21|הריבית הממוצעת על משכנתאות צמודות למדד ומחשבון לחישוב עמלת פירעון מוקדם|bank_israel|No|NA|1|6|בנק ישראל|yehudit.golan@boi.org.il|בנק ישראל|||הריבית הממוצעת על משכנתאות צמודות למדד ומחשבון לחישוב עמלת פירעון מוקדם.
103|374|dataset|2023-03-21|הריבית הקבועה הממוצעת על משכנתאות במיגזר השיקלי הלא-צמוד|bank_israel|No|NA|1|6|בנק ישראל|yehudit.golan@boi.org.il|בנק ישראל|||הריבית הקבועה הממוצעת על משכנתאות במיגזר השיקלי הלא-צמוד.
104|375|dataset|2025-03-06|רשימת תאגידים בנקאיים בישראל - כתובות וקישורים|bank_israel|No|Day|1|3|--|yehudit.golan@boi.org.il|בנק ישראל|other-open|Other (Open)|רשימת תאגידים בנקאיים בישראל - כתובות וקישורים.
105|377|dataset|2023-03-21|קובץ חשבונות מוגבלים של תאגידים|bank_israel|No|NotConstant|2|4|--|yehudit.golan@boi.org.il|בנק ישראל|other-open|Other (Open)|קובץ חשבונות מוגבלים של תאגידים.
106|379|dataset|2023-03-21|נתונים חודשיים ושיעורי שינוי במדד המשולב|bank_israel|No|NA|2|4|בנק ישראל|yehudit.golan@boi.org.il|בנק ישראל|||נתונים חודשיים ושיעורי שינוי במדד המשולב.
107|381|dataset|2023-03-21|תשואות לפדיון על מק"מ|bank_israel|No|NA|1|1|בנק ישראל|yehudit.golan@boi.org.il|בנק ישראל|||מאגר זה מכיל תשואות לפדיון על מק"מ.
108|3-9-2025|dataset|2025-03-06|מועדי מרכזי שירות של הרשות לזכויות ניצולי השואה לחודשים מרץ-ספטמבר 2025|holocaust_survivors_rights|No|NotConstant|1|2|--|noama@hsa.gov.il|הרשות לזכויות ניצולי השואה|other-open|Other (Open)|במאגר המידע הזה יופיעו מוקדי ומועדי קבלת הקהל של הרשות לזכויות ניצולי השואה בערים שונות ברחבי הארץ מתל חי שבצפון ועד אילת שבדרום.
109|408|dataset|2023-03-21|מתקני ספורט בישראל|culture_and_sports|No|NA|2|5|--|danieler@most.gov.il|משרד התרבות והספורט|other-open|Other (Open)|המאגר כולל למעלה מ 6,500 מתקנים בפירוט: כתובת, נ"צ, המפעיל, האם ניתן לשימוש פרטי, נגישות לנכים, חנייה, התאמה לתחרויות בינלאומיות.רשימת מתקני הספורט מתעדכנת מעת לעת במתקנים חדשים.
110|425|dataset|2023-03-21|רשימת מאגרי משרד החינוך|ministry_of_education|No|NA|1|1|משרד החינוך|inbalne@education.gov.il|משרד החינוך|||משרד החינוך מעמיד לרשות הציבור מידע רב בפורטלים, באתרים ובמערכות המשרד.מאגרי המידע של המשרד מפורסמים באוח, פורטל המשרד, בהקשרים המקצועיים שלהם.ברשימה זו ריכוז של מאגרי משרד החינוך עומדים לרשות הקהל הרחב.
111|46|dataset|2023-03-21|חברי פורום מדענים ראשיים|science-and-technology|No|NA|1|1|--|Elas@most.gov.il|משרד החדשנות, המדע והטכנולוגיה|cc-by|Creative Commons Attribution|חברי פורום מדענים ראשיים
112|48|dataset|2023-03-21|סל מדע לרשויות המקומיות|science-and-technology|No|NA|1|2|--|MinhaN@most.gov.il|משרד החדשנות, המדע והטכנולוגיה|||סל מדע לרשויות המקומיות
113|481|dataset|2025-11-25|ארכיון נתונים מטאורולוגיים|meteorological_service|No|Month|14|9|--|meirn@ims.gov.il|השירות המטאורולוגי|other-open|אחר (פתוח)|מאגר הנתונים הרשמי של השירות המטאורולוגי (שמ"ט) מוצג בזה לציבור, באמצעות פורטל השירותים והמידע הממשלתי (Data.Gov), מכיל מגוון נתונים מטאורולוגיים (טמפרטורה, לחות יחסית, לחץ, משקעים, רוח ועוד) מתחנות מדידה שפעלו ברחבי הארץ בתקופות שונות.המאגר מורכב משני חלקים: ארכיון נתונים מטאורולוגיים ומאגר נתונים עשר דקתיים (תחנות אוטומטיות). הנתונים שבארכיון הנתונים המטאורולוגים עברו תהליכי בקרה. עם זאת, מתגלה מדי פעם צורך בעדכונים ובתיקונים נוספים.
114|486|dataset|2023-03-21|מגמות בבטיחות בדרכים 2005-2011|betihut-drahim|No|NoUpdate|9|5|--|liatk@rsa.org.il|הרשות הלאומית לבטיחות בדרכים|||
115|49|dataset|2023-03-21|תמיכות במשלחות|science-and-technology|No|NA|1|1|--|MinhaN@most.gov.il|משרד החדשנות, המדע והטכנולוגיה|||תמיכות במשלחות
116|50|dataset|2023-03-21|תמיכה מצפים ציבוריים 2018|science-and-technology|No|NA|1|0|--|MinhaN@most.gov.il|משרד החדשנות, המדע והטכנולוגיה|||תמיכה מצפים ציבוריים 2018
117|500|dataset|2023-03-21|מאגר תעודות זהות פירות וירקות|ministry_of_agriculture|No|NotConstant|1|6|--|netaor@moag.gov.il|משרד החקלאות ובטחון המזון|other-open|Other (Open)|במאגר מרוכז כל המידע בנושא פירות וירקות: הנחיות שימור, פרמטרים לבדיקת איכות פרי או ירק, ערכים תזונתיים ומידע כללי. הערכים התזונתיים נקבעו על ידי משרד החקלאות האמריקאי (USDA) ונלקחו מאתר מועצת הצמחים. הערכים מחושבים לפי 100 גרם תוצרת. ההנחיות לשימור הוכנו על ידי חוקרי המכון לחקר אחסון ואיכות תוצרת חקלאית ומזון.
